Site,Year,0
"East River, Dumbo Cove",2013,0.15057142857142855
"East River, Dumbo Cove",2014,0.10485714285714286
"East River, Dumbo Cove",2015,0.11857142857142855
"East River, Dumbo Cove",2016,0.1157857142857143
"East River, Dumbo Cove",2017,0.11045112781954888
"East River, Dumbo Cove",2018,0.21278195488721804
"East River, Dumbo Cove",2019,0.14112781954887216
"East River, Dumbo Cove",2020,0.16336734693877553
"East River, Dumbo Cove",2021,0.2642142857142857
"East River, Gantry State Park",2014,0.09952380952380953
"East River, Gantry State Park",2015,0.1268253968253968
"East River, Gantry State Park",2016,0.12150793650793652
"East River, Gantry State Park",2017,0.13336134453781515
"East River, Gantry State Park",2018,0.21704081632653058
"East River, Gantry State Park",2019,0.1731868131868132
"East River, Gantry State Park",2020,0.1538095238095238
"East River, Gantry State Park",2021,0.2642142857142857
"East River, Grand Ferry Park",2018,0.20466165413533835
"East River, Grand Ferry Park",2020,0.15638095238095237
"East River, Grand Ferry Park",2021,0.19736263736263734
"East River, Hallets Cove",2012,0.11090225563909772
"East River, Hallets Cove",2013,0.09410714285714285
"East River, Hallets Cove",2014,0.10541353383458647
"East River, Hallets Cove",2015,0.12383458646616541
"East River, Hallets Cove",2016,0.11812030075187972
"East River, Hallets Cove",2017,0.11045112781954888
"East River, Hallets Cove",2018,0.19586466165413532
"East River, Hallets Cove",2019,0.13507936507936508
"East River, Hallets Cove",2020,0.17761904761904762
"East River, Hallets Cove",2021,0.21872180451127818
"East River, Hammond Cove (HC)",2018,0.2049285714285714
"East River, Hammond Cove (HC)",2019,0.13047619047619044
"East River, Hammond Cove (HC)",2020,0.11857142857142856
"East River, Hammond Cove (HC)",2021,0.2642142857142857
"East River, North 3rd Street",2019,0.13047619047619044
"East River, North 3rd Street",2020,0.13849206349206347
"East River, North 3rd Street",2021,0.19736263736263734
"East River, Pier 1 (Brooklyn Bridge Park)",2012,0.11485714285714285
"East River, Pier 1 (Brooklyn Bridge Park)",2013,0.15781954887218044
"East River, Pier 2 Kayak Dock (Brooklyn Bridge Park)",2014,0.09781954887218046
"East River, Pier 2 Kayak Dock (Brooklyn Bridge Park)",2015,0.11857142857142855
"East River, Pier 2 Kayak Dock (Brooklyn Bridge Park)",2016,0.1157857142857143
"East River, Pier 2 Kayak Dock (Brooklyn Bridge Park)",2017,0.13060150375939852
"East River, Pier 2 Kayak Dock (Brooklyn Bridge Park)",2018,0.2049285714285714
"East River, Pier 2 Kayak Dock (Brooklyn Bridge Park)",2019,0.12999999999999998
"East River, Pier 2 Kayak Dock (Brooklyn Bridge Park)",2020,0.1410924369747899
"East River, Pier 2 Kayak Dock (Brooklyn Bridge Park)",2021,0.2642142857142857
"East River, Pier 35 (+POOL)",2021,0.29277777777777775
"East River, Pier 4 Beach (Brooklyn Bridge Park)",2014,0.09781954887218046
"East River, Pier 4 Beach (Brooklyn Bridge Park)",2015,0.11857142857142855
"East River, Pier 4 Beach (Brooklyn Bridge Park)",2016,0.1157857142857143
"East River, Pier 4 Beach (Brooklyn Bridge Park)",2017,0.12587301587301586
"East River, Pier 4 Beach (Brooklyn Bridge Park)",2018,0.2049285714285714
"East River, Pier 4 Beach (Brooklyn Bridge Park)",2019,0.14112781954887216
"East River, Pier 4 Beach (Brooklyn Bridge Park)",2020,0.1410924369747899
"East River, Pier 4 Beach (Brooklyn Bridge Park)",2021,0.2642142857142857
"East River, Pier 42/Jackson Street",2012,0.10127819548872179
